burst_id,anchor_ts,minute_offset,cum_pct_abs,cum_pct_signed,series
10,2026-03-03T22:00:00+00:00,-65,1.1931,-1.1931,real
10,2026-03-03T22:00:00+00:00,-60,1.0178,-1.0178,real
10,2026-03-03T22:00:00+00:00,-55,0.5795,-0.5795,real
10,2026-03-03T22:00:00+00:00,-50,0.4042,-0.4042,real
10,2026-03-03T22:00:00+00:00,-45,0.5258,-0.5258,real
10,2026-03-03T22:00:00+00:00,-40,0.6124,-0.6124,real
10,2026-03-03T22:00:00+00:00,-35,0.4371,-0.4371,real
10,2026-03-03T22:00:00+00:00,-30,0.3987,-0.3987,real
10,2026-03-03T22:00:00+00:00,-25,0.4486,-0.4486,real
10,2026-03-03T22:00:00+00:00,-20,0.1851,-0.1851,real
10,2026-03-03T22:00:00+00:00,-15,0.0669,0.0669,real
10,2026-03-03T22:00:00+00:00,-10,0.2546,-0.2546,real
10,2026-03-03T22:00:00+00:00,-5,0.196,-0.196,real
10,2026-03-03T22:00:00+00:00,0,0.0,0.0,real
10,2026-03-03T22:00:00+00:00,5,0.1303,-0.1303,real
10,2026-03-03T22:00:00+00:00,10,0.0231,0.0231,real
10,2026-03-03T22:00:00+00:00,15,0.3604,-0.3604,real
10,2026-03-03T22:00:00+00:00,20,0.102,-0.102,real
10,2026-03-03T22:00:00+00:00,25,0.1193,-0.1193,real
10,2026-03-03T22:00:00+00:00,30,0.2015,-0.2015,real
10,2026-03-03T22:00:00+00:00,35,0.2289,-0.2289,real
10,2026-03-03T22:00:00+00:00,40,0.1851,-0.1851,real
10,2026-03-03T22:00:00+00:00,45,0.129,-0.129,real
10,2026-03-03T22:00:00+00:00,50,0.1018,-0.1018,real
10,2026-03-03T22:00:00+00:00,55,0.0755,-0.0755,real
10,2026-03-03T22:00:00+00:00,60,0.459,-0.459,real
10,2026-03-03T22:00:00+00:00,65,0.3943,-0.3943,real
10,2026-03-03T22:00:00+00:00,70,0.2398,-0.2398,real
10,2026-03-03T22:00:00+00:00,75,0.0207,-0.0207,real
10,2026-03-03T22:00:00+00:00,80,0.1875,0.1875,real
10,2026-03-03T22:00:00+00:00,85,0.3069,0.3069,real
10,2026-03-03T22:00:00+00:00,90,0.3409,0.3409,real
10,2026-03-03T22:00:00+00:00,95,0.4066,0.4066,real
10,2026-03-03T22:00:00+00:00,100,0.2916,0.2916,real
10,2026-03-03T22:00:00+00:00,105,0.5271,0.5271,real
10,2026-03-03T22:00:00+00:00,110,0.4526,0.4526,real
10,2026-03-03T22:00:00+00:00,115,0.7024,0.7024,real
11,2026-03-10T08:00:00+00:00,0,0.0,0.0,real
11,2026-03-10T08:00:00+00:00,5,0.5931,0.5931,real
11,2026-03-10T08:00:00+00:00,10,0.8419,0.8419,real
11,2026-03-10T08:00:00+00:00,15,1.0045,1.0045,real
11,2026-03-10T08:00:00+00:00,20,0.6123,0.6123,real
11,2026-03-10T08:00:00+00:00,25,1.215,1.215,real
11,2026-03-10T08:00:00+00:00,30,1.9229,1.9229,real
11,2026-03-10T08:00:00+00:00,35,2.3343,2.3343,real
11,2026-03-10T08:00:00+00:00,40,1.9707,1.9707,real
11,2026-03-10T08:00:00+00:00,45,1.6837,1.6837,real
11,2026-03-10T08:00:00+00:00,50,2.3056,2.3056,real
11,2026-03-10T08:00:00+00:00,55,2.6691,2.6691,real
11,2026-03-10T08:00:00+00:00,60,1.9516,1.9516,real
11,2026-03-10T08:00:00+00:00,65,1.6837,1.6837,real
11,2026-03-10T08:00:00+00:00,70,1.1289,1.1289,real
11,2026-03-10T08:00:00+00:00,75,0.5453,0.5453,real
11,2026-03-10T08:00:00+00:00,80,1.3872,1.3872,real
11,2026-03-10T08:00:00+00:00,85,1.0906,1.0906,real
11,2026-03-10T08:00:00+00:00,90,1.1097,1.1097,real
11,2026-03-10T08:00:00+00:00,95,0.0574,-0.0574,real
11,2026-03-10T08:00:00+00:00,100,0.067,0.067,real
11,2026-03-10T08:00:00+00:00,105,0.1818,0.1818,real
11,2026-03-10T08:00:00+00:00,110,0.067,0.067,real
11,2026-03-10T08:00:00+00:00,115,0.5836,0.5836,real
11,2026-03-10T08:00:00+00:00,120,1.0715,1.0715,real
11,2026-03-10T08:00:00+00:00,125,1.7698,1.7698,real
11,2026-03-10T08:00:00+00:00,130,2.363,2.363,real
11,2026-03-10T08:00:00+00:00,135,2.5352,2.5352,real
11,2026-03-10T08:00:00+00:00,140,1.789,1.789,real
11,2026-03-10T08:00:00+00:00,145,1.7507,1.7507,real
11,2026-03-10T08:00:00+00:00,150,2.7648,2.7648,real
11,2026-03-10T08:00:00+00:00,155,3.2335,3.2335,real
11,2026-03-10T08:00:00+00:00,160,2.4586,2.4586,real
11,2026-03-10T08:00:00+00:00,165,2.3151,2.3151,real
11,2026-03-10T08:00:00+00:00,170,2.0473,2.0473,real
11,2026-03-10T08:00:00+00:00,175,2.1525,2.1525,real
11,2026-03-10T08:00:00+00:00,180,0.354,0.354,real
12,2026-03-23T08:00:00+00:00,0,0.0,0.0,real
12,2026-03-23T08:00:00+00:00,5,0.271,-0.271,real
12,2026-03-23T08:00:00+00:00,10,0.4144,-0.4144,real
12,2026-03-23T08:00:00+00:00,15,0.4622,-0.4622,real
12,2026-03-23T08:00:00+00:00,20,0.4144,-0.4144,real
12,2026-03-23T08:00:00+00:00,25,0.3028,-0.3028,real
12,2026-03-23T08:00:00+00:00,30,0.9962,-0.9962,real
12,2026-03-23T08:00:00+00:00,35,1.036,-1.036,real
12,2026-03-23T08:00:00+00:00,40,0.9882,-0.9882,real
12,2026-03-23T08:00:00+00:00,45,1.0679,-1.0679,real
12,2026-03-23T08:00:00+00:00,50,1.1476,-1.1476,real
12,2026-03-23T08:00:00+00:00,55,1.3548,-1.3548,real
12,2026-03-23T08:00:00+00:00,60,1.4982,-1.4982,real
12,2026-03-23T08:00:00+00:00,65,1.7772,-1.7772,real
12,2026-03-23T08:00:00+00:00,70,2.3111,-2.3111,real
12,2026-03-23T08:00:00+00:00,75,2.5183,-2.5183,real
12,2026-03-23T08:00:00+00:00,80,2.0561,-2.0561,real
12,2026-03-23T08:00:00+00:00,85,1.8091,-1.8091,real
12,2026-03-23T08:00:00+00:00,90,1.5779,-1.5779,real
12,2026-03-23T08:00:00+00:00,95,1.4106,-1.4106,real
12,2026-03-23T08:00:00+00:00,100,1.5222,-1.5222,real
12,2026-03-23T08:00:00+00:00,105,1.6018,-1.6018,real
12,2026-03-23T08:00:00+00:00,110,1.7055,-1.7055,real
12,2026-03-23T08:00:00+00:00,115,1.817,-1.817,real
12,2026-03-23T08:00:00+00:00,120,1.6178,-1.6178,real
12,2026-03-23T08:00:00+00:00,125,1.57,-1.57,real
12,2026-03-23T08:00:00+00:00,130,1.7055,-1.7055,real
12,2026-03-23T08:00:00+00:00,135,1.7692,-1.7692,real
12,2026-03-23T08:00:00+00:00,140,1.5142,-1.5142,real
12,2026-03-23T08:00:00+00:00,145,1.5381,-1.5381,real
12,2026-03-23T08:00:00+00:00,150,2.0322,-2.0322,real
12,2026-03-23T08:00:00+00:00,155,1.833,-1.833,real
12,2026-03-23T08:00:00+00:00,160,2.1677,-2.1677,real
12,2026-03-23T08:00:00+00:00,165,2.5661,-2.5661,real
12,2026-03-23T08:00:00+00:00,170,2.2872,-2.2872,real
12,2026-03-23T08:00:00+00:00,175,2.1597,-2.1597,real
12,2026-03-23T08:00:00+00:00,180,2.1039,-2.1039,real
13,2026-03-23T14:25:00+00:00,-180,1.2919,1.2919,real
13,2026-03-23T14:25:00+00:00,-175,0.6639,0.6639,real
13,2026-03-23T14:25:00+00:00,-170,1.4983,1.4983,real
13,2026-03-23T14:25:00+00:00,-165,1.9648,1.9648,real
13,2026-03-23T14:25:00+00:00,-160,2.0187,2.0187,real
13,2026-03-23T14:25:00+00:00,-155,2.4493,2.4493,real
13,2026-03-23T14:25:00+00:00,-150,3.4093,3.4093,real
13,2026-03-23T14:25:00+00:00,-145,3.7518,3.7518,real
13,2026-03-23T14:25:00+00:00,-140,3.499,3.499,real
13,2026-03-23T14:25:00+00:00,-135,3.3061,3.3061,real
13,2026-03-23T14:25:00+00:00,-130,2.3775,2.3775,real
13,2026-03-23T14:25:00+00:00,-125,2.2699,2.2699,real
13,2026-03-23T14:25:00+00:00,-120,2.4178,2.4178,real
13,2026-03-23T14:25:00+00:00,-115,2.1175,2.1175,real
13,2026-03-23T14:25:00+00:00,-110,1.9372,1.9372,real
13,2026-03-23T14:25:00+00:00,-105,0.1563,0.1563,real
13,2026-03-23T14:25:00+00:00,-100,0.8434,-0.8434,real
13,2026-03-23T14:25:00+00:00,-95,0.0228,0.0228,real
13,2026-03-23T14:25:00+00:00,-90,0.0196,-0.0196,real
13,2026-03-23T14:25:00+00:00,-85,0.2512,-0.2512,real
13,2026-03-23T14:25:00+00:00,-80,0.1514,-0.1514,real
13,2026-03-23T14:25:00+00:00,-75,0.835,0.835,real
13,2026-03-23T14:25:00+00:00,-55,1.3547,1.3547,real
13,2026-03-23T14:25:00+00:00,-50,0.4172,0.4172,real
13,2026-03-23T14:25:00+00:00,-45,0.1166,0.1166,real
13,2026-03-23T14:25:00+00:00,-40,0.7985,-0.7985,real
13,2026-03-23T14:25:00+00:00,-35,0.4396,-0.4396,real
13,2026-03-23T14:25:00+00:00,-30,0.3678,-0.3678,real
13,2026-03-23T14:25:00+00:00,-25,1.1484,-1.1484,real
13,2026-03-23T14:25:00+00:00,-20,0.8478,-0.8478,real
13,2026-03-23T14:25:00+00:00,-15,0.5293,-0.5293,real
13,2026-03-23T14:25:00+00:00,-10,0.9959,-0.9959,real
13,2026-03-23T14:25:00+00:00,-5,1.2561,-1.2561,real
13,2026-03-23T14:25:00+00:00,0,0.0,0.0,real
13,2026-03-23T14:25:00+00:00,5,0.0314,-0.0314,real
13,2026-03-23T14:25:00+00:00,10,0.2243,0.2243,real
13,2026-03-23T14:25:00+00:00,15,0.7894,0.7894,real
13,2026-03-23T14:25:00+00:00,20,0.0987,0.0987,real
13,2026-03-23T14:25:00+00:00,25,0.1878,0.1878,real
13,2026-03-23T14:25:00+00:00,30,0.2063,-0.2063,real
13,2026-03-23T14:25:00+00:00,35,3.0406,-3.0406,real
13,2026-03-23T14:25:00+00:00,40,3.6515,-3.6515,real
13,2026-03-23T14:25:00+00:00,45,4.0734,-4.0734,real
13,2026-03-23T14:25:00+00:00,50,2.9248,-2.9248,real
13,2026-03-23T14:25:00+00:00,55,3.3285,-3.3285,real
13,2026-03-23T14:25:00+00:00,60,2.7813,-2.7813,real
13,2026-03-23T14:25:00+00:00,65,2.8351,-2.8351,real
13,2026-03-23T14:25:00+00:00,70,1.7046,-1.7046,real
13,2026-03-23T14:25:00+00:00,75,0.9331,-0.9331,real
13,2026-03-23T14:25:00+00:00,80,0.9509,-0.9509,real
13,2026-03-23T14:25:00+00:00,85,0.6415,0.6415,real
13,2026-03-23T14:25:00+00:00,90,1.1394,1.1394,real
13,2026-03-23T14:25:00+00:00,95,1.4714,1.4714,real
13,2026-03-23T14:25:00+00:00,100,1.1215,1.1215,real
13,2026-03-23T14:25:00+00:00,105,1.4534,1.4534,real
13,2026-03-23T14:25:00+00:00,110,1.7764,1.7764,real
13,2026-03-23T14:25:00+00:00,115,1.9469,1.9469,real
13,2026-03-23T14:25:00+00:00,120,2.3955,2.3955,real
13,2026-03-23T14:25:00+00:00,125,1.2112,1.2112,real
13,2026-03-23T14:25:00+00:00,130,1.0315,1.0315,real
13,2026-03-23T14:25:00+00:00,135,0.4721,0.4721,real
13,2026-03-23T14:25:00+00:00,140,0.5921,0.5921,real
13,2026-03-23T14:25:00+00:00,145,0.1794,-0.1794,real
13,2026-03-23T14:25:00+00:00,150,0.1974,0.1974,real
13,2026-03-23T14:25:00+00:00,155,0.4743,0.4743,real
13,2026-03-23T14:25:00+00:00,160,0.0081,-0.0081,real
13,2026-03-23T14:25:00+00:00,165,0.637,0.637,real
13,2026-03-23T14:25:00+00:00,170,0.2064,0.2064,real
13,2026-03-23T14:25:00+00:00,175,0.0987,0.0987,real
13,2026-03-23T14:25:00+00:00,180,0.305,-0.305,real
14,2026-03-24T19:45:00+00:00,-180,0.9331,0.9331,real
14,2026-03-24T19:45:00+00:00,-175,1.0646,1.0646,real
14,2026-03-24T19:45:00+00:00,-170,1.1521,1.1521,real
14,2026-03-24T19:45:00+00:00,-165,1.4062,1.4062,real
14,2026-03-24T19:45:00+00:00,-160,1.6559,1.6559,real
14,2026-03-24T19:45:00+00:00,-155,1.7479,1.7479,real
14,2026-03-24T19:45:00+00:00,-150,1.45,1.45,real
14,2026-03-24T19:45:00+00:00,-145,1.5902,1.5902,real
14,2026-03-24T19:45:00+00:00,-140,1.4588,1.4588,real
14,2026-03-24T19:45:00+00:00,-135,1.3011,1.3011,real
14,2026-03-24T19:45:00+00:00,-130,1.1259,1.1259,real
14,2026-03-24T19:45:00+00:00,-125,1.3887,1.3887,real
14,2026-03-24T19:45:00+00:00,-120,1.2485,1.2485,real
14,2026-03-24T19:45:00+00:00,-115,1.0163,1.0163,real
14,2026-03-24T19:45:00+00:00,-110,0.1796,0.1796,real
14,2026-03-24T19:45:00+00:00,-105,0.241,0.241,real
14,2026-03-24T19:45:00+00:00,-100,0.5914,0.5914,real
14,2026-03-24T19:45:00+00:00,-95,0.6878,0.6878,real
14,2026-03-24T19:45:00+00:00,-90,0.3023,0.3023,real
14,2026-03-24T19:45:00+00:00,-85,0.7316,0.7316,real
14,2026-03-24T19:45:00+00:00,-80,0.7491,0.7491,real
14,2026-03-24T19:45:00+00:00,-75,0.6308,0.6308,real
14,2026-03-24T19:45:00+00:00,-70,0.5388,-0.5388,real
14,2026-03-24T19:45:00+00:00,-65,0.2672,0.2672,real
14,2026-03-24T19:45:00+00:00,-60,0.4249,0.4249,real
14,2026-03-24T19:45:00+00:00,-55,0.1533,0.1533,real
14,2026-03-24T19:45:00+00:00,-50,0.2147,0.2147,real
14,2026-03-24T19:45:00+00:00,-45,0.1577,-0.1577,real
14,2026-03-24T19:45:00+00:00,-40,0.276,-0.276,real
14,2026-03-24T19:45:00+00:00,-35,0.1752,-0.1752,real
14,2026-03-24T19:45:00+00:00,-30,0.0832,-0.0832,real
14,2026-03-24T19:45:00+00:00,-25,0.0921,-0.0921,real
14,2026-03-24T19:45:00+00:00,-20,0.0569,0.0569,real
14,2026-03-24T19:45:00+00:00,-15,0.0044,0.0044,real
14,2026-03-24T19:45:00+00:00,-10,0.2234,0.2234,real
14,2026-03-24T19:45:00+00:00,-5,0.0131,-0.0131,real
14,2026-03-24T19:45:00+00:00,0,0.0,0.0,real
14,2026-03-24T19:45:00+00:00,5,0.1314,0.1314,real
14,2026-03-24T19:45:00+00:00,10,0.3505,0.3505,real
14,2026-03-24T19:45:00+00:00,15,0.2497,0.2497,real
14,2026-03-24T19:45:00+00:00,20,0.3024,0.3024,real
14,2026-03-24T19:45:00+00:00,25,0.3801,0.3801,real
14,2026-03-24T19:45:00+00:00,30,0.2675,-0.2675,real
14,2026-03-24T19:45:00+00:00,35,3.9558,-3.9558,real
14,2026-03-24T19:45:00+00:00,40,3.0096,-3.0096,real
14,2026-03-24T19:45:00+00:00,45,2.5454,-2.5454,real
14,2026-03-24T19:45:00+00:00,50,3.7038,-3.7038,real
14,2026-03-24T19:45:00+00:00,55,2.8957,-2.8957,real
14,2026-03-24T19:45:00+00:00,60,3.6141,-3.6141,real
14,2026-03-24T19:45:00+00:00,65,3.9103,-3.9103,real
14,2026-03-24T19:45:00+00:00,70,3.5353,-3.5353,real
14,2026-03-24T19:45:00+00:00,75,3.4477,-3.4477,real
14,2026-03-24T19:45:00+00:00,80,3.4401,-3.4401,real
14,2026-03-24T19:45:00+00:00,85,3.5178,-3.5178,real
14,2026-03-24T19:45:00+00:00,90,3.4026,-3.4026,real
14,2026-03-24T19:45:00+00:00,95,3.3953,-3.3953,real
14,2026-03-24T19:45:00+00:00,100,3.417,-3.417,real
14,2026-03-24T19:45:00+00:00,105,3.4128,-3.4128,real
14,2026-03-24T19:45:00+00:00,110,3.4433,-3.4433,real
14,2026-03-24T19:45:00+00:00,115,3.4389,-3.4389,real
14,2026-03-24T19:45:00+00:00,120,3.5002,-3.5002,real
14,2026-03-24T19:45:00+00:00,125,3.474,-3.474,real
14,2026-03-24T19:45:00+00:00,130,3.325,-3.325,real
14,2026-03-24T19:45:00+00:00,135,3.2474,-3.2474,real
14,2026-03-24T19:45:00+00:00,140,3.4126,-3.4126,real
14,2026-03-24T19:45:00+00:00,145,3.2199,-3.2199,real
14,2026-03-24T19:45:00+00:00,150,2.7447,-2.7447,real
14,2026-03-24T19:45:00+00:00,155,2.8716,-2.8716,real
14,2026-03-24T19:45:00+00:00,160,2.7467,-2.7467,real
14,2026-03-24T19:45:00+00:00,165,2.9328,-2.9328,real
14,2026-03-24T19:45:00+00:00,170,2.8976,-2.8976,real
14,2026-03-24T19:45:00+00:00,175,2.7993,-2.7993,real
14,2026-03-24T19:45:00+00:00,180,2.8781,-2.8781,real
15,2026-04-07T20:10:00+00:00,-180,2.998,2.998,real
15,2026-04-07T20:10:00+00:00,-175,3.1359,3.1359,real
15,2026-04-07T20:10:00+00:00,-170,3.35,3.35,real
15,2026-04-07T20:10:00+00:00,-165,3.3174,3.3174,real
15,2026-04-07T20:10:00+00:00,-160,2.5552,2.5552,real
15,2026-04-07T20:10:00+00:00,-155,2.4245,2.4245,real
15,2026-04-07T20:10:00+00:00,-150,2.5915,2.5915,real
15,2026-04-07T20:10:00+00:00,-145,2.4826,2.4826,real
15,2026-04-07T20:10:00+00:00,-140,2.2494,2.2494,real
15,2026-04-07T20:10:00+00:00,-135,2.4826,2.4826,real
15,2026-04-07T20:10:00+00:00,-130,2.2574,2.2574,real
15,2026-04-07T20:10:00+00:00,-125,2.3447,2.3447,real
15,2026-04-07T20:10:00+00:00,-120,2.2793,2.2793,real
15,2026-04-07T20:10:00+00:00,-115,1.8439,1.8439,real
15,2026-04-07T20:10:00+00:00,-110,2.0616,2.0616,real
15,2026-04-07T20:10:00+00:00,-105,1.5752,1.5752,real
15,2026-04-07T20:10:00+00:00,-100,1.7274,1.7274,real
15,2026-04-07T20:10:00+00:00,-95,2.018,2.018,real
15,2026-04-07T20:10:00+00:00,-90,2.3991,2.3991,real
15,2026-04-07T20:10:00+00:00,-85,2.4578,2.4578,real
15,2026-04-07T20:10:00+00:00,-80,2.6895,2.6895,real
15,2026-04-07T20:10:00+00:00,-75,2.6935,2.6935,real
15,2026-04-07T20:10:00+00:00,-70,2.5406,2.5406,real
15,2026-04-07T20:10:00+00:00,-65,2.8528,2.8528,real
15,2026-04-07T20:10:00+00:00,-60,2.7221,2.7221,real
15,2026-04-07T20:10:00+00:00,-55,0.7404,0.7404,real
15,2026-04-07T20:10:00+00:00,-50,1.3428,1.3428,real
15,2026-04-07T20:10:00+00:00,-45,1.2413,1.2413,real
15,2026-04-07T20:10:00+00:00,-40,1.6151,1.6151,real
15,2026-04-07T20:10:00+00:00,-35,1.5171,1.5171,real
15,2026-04-07T20:10:00+00:00,-30,1.3791,1.3791,real
15,2026-04-07T20:10:00+00:00,-25,0.0653,0.0653,real
15,2026-04-07T20:10:00+00:00,-20,0.2395,0.2395,real
15,2026-04-07T20:10:00+00:00,-15,0.2395,0.2395,real
15,2026-04-07T20:10:00+00:00,-10,0.6242,-0.6242,real
15,2026-04-07T20:10:00+00:00,-5,0.1813,-0.1813,real
15,2026-04-07T20:10:00+00:00,0,0.0,0.0,real
15,2026-04-07T20:10:00+00:00,5,0.2392,-0.2392,real
15,2026-04-07T20:10:00+00:00,10,0.0436,-0.0436,real
15,2026-04-07T20:10:00+00:00,15,0.4864,-0.4864,real
15,2026-04-07T20:10:00+00:00,20,0.7985,-0.7985,real
15,2026-04-07T20:10:00+00:00,25,0.0719,0.0719,real
15,2026-04-07T20:10:00+00:00,30,0.6098,-0.6098,real
15,2026-04-07T20:10:00+00:00,35,0.4646,-0.4646,real
15,2026-04-07T20:10:00+00:00,40,0.4791,-0.4791,real
15,2026-04-07T20:10:00+00:00,45,0.9364,-0.9364,real
15,2026-04-07T20:10:00+00:00,50,1.2413,-1.2413,real
15,2026-04-07T20:10:00+00:00,55,1.0961,-1.0961,real
15,2026-04-07T20:10:00+00:00,60,1.1687,-1.1687,real
15,2026-04-07T20:10:00+00:00,65,1.0925,-1.0925,real
15,2026-04-07T20:10:00+00:00,70,1.0453,-1.0453,real
15,2026-04-07T20:10:00+00:00,75,0.8057,-0.8057,real
15,2026-04-07T20:10:00+00:00,80,0.8783,-0.8783,real
15,2026-04-07T20:10:00+00:00,85,1.3139,-1.3139,real
15,2026-04-07T20:10:00+00:00,90,1.2287,-1.2287,real
15,2026-04-07T20:10:00+00:00,95,1.1901,-1.1901,real
15,2026-04-07T20:10:00+00:00,100,1.0894,-1.0894,real
15,2026-04-07T20:10:00+00:00,105,1.2776,-1.2776,real
15,2026-04-07T20:10:00+00:00,110,3.1214,-3.1214,real
15,2026-04-07T20:10:00+00:00,115,3.3246,-3.3246,real
15,2026-04-07T20:10:00+00:00,120,3.0052,-3.0052,real
15,2026-04-07T20:10:00+00:00,125,2.7003,-2.7003,real
15,2026-04-07T20:10:00+00:00,130,2.9181,-2.9181,real
15,2026-04-07T20:10:00+00:00,135,2.9544,-2.9544,real
15,2026-04-07T20:10:00+00:00,140,5.7056,-5.7056,real
15,2026-04-07T20:10:00+00:00,145,8.2535,-8.2535,real
15,2026-04-07T20:10:00+00:00,150,7.1138,-7.1138,real
15,2026-04-07T20:10:00+00:00,155,7.9652,-7.9652,real
15,2026-04-07T20:10:00+00:00,160,9.0592,-9.0592,real
15,2026-04-07T20:10:00+00:00,165,9.3641,-9.3641,real
15,2026-04-07T20:10:00+00:00,170,12.2532,-12.2532,real
15,2026-04-07T20:10:00+00:00,175,12.3621,-12.3621,real
15,2026-04-07T20:10:00+00:00,180,12.3439,-12.3439,real
1,2026-02-03T18:45:00+00:00,-180,0.484,-0.484,shifted_+24h
1,2026-02-03T18:45:00+00:00,-175,0.5101,-0.5101,shifted_+24h
1,2026-02-03T18:45:00+00:00,-170,0.7325,-0.7325,shifted_+24h
1,2026-02-03T18:45:00+00:00,-165,0.8044,-0.8044,shifted_+24h
1,2026-02-03T18:45:00+00:00,-160,0.7063,-0.7063,shifted_+24h
1,2026-02-03T18:45:00+00:00,-155,0.6082,-0.6082,shifted_+24h
1,2026-02-03T18:45:00+00:00,-150,0.6148,-0.6148,shifted_+24h
1,2026-02-03T18:45:00+00:00,-145,0.484,-0.484,shifted_+24h
1,2026-02-03T18:45:00+00:00,-140,0.484,-0.484,shifted_+24h
1,2026-02-03T18:45:00+00:00,-135,0.4578,-0.4578,shifted_+24h
1,2026-02-03T18:45:00+00:00,-130,0.5036,-0.5036,shifted_+24h
1,2026-02-03T18:45:00+00:00,-125,0.7456,-0.7456,shifted_+24h
1,2026-02-03T18:45:00+00:00,-120,0.6933,-0.6933,shifted_+24h
1,2026-02-03T18:45:00+00:00,-115,0.8371,-0.8371,shifted_+24h
1,2026-02-03T18:45:00+00:00,-110,0.8241,-0.8241,shifted_+24h
1,2026-02-03T18:45:00+00:00,-105,0.8895,-0.8895,shifted_+24h
1,2026-02-03T18:45:00+00:00,-100,0.9156,-0.9156,shifted_+24h
1,2026-02-03T18:45:00+00:00,-95,0.4186,0.4186,shifted_+24h
1,2026-02-03T18:45:00+00:00,-90,0.2224,0.2224,shifted_+24h
1,2026-02-03T18:45:00+00:00,-85,0.3401,-0.3401,shifted_+24h
1,2026-02-03T18:45:00+00:00,-80,0.1177,-0.1177,shifted_+24h
1,2026-02-03T18:45:00+00:00,-75,0.1635,0.1635,shifted_+24h
1,2026-02-03T18:45:00+00:00,-70,0.0131,0.0131,shifted_+24h
1,2026-02-03T18:45:00+00:00,-65,0.242,-0.242,shifted_+24h
1,2026-02-03T18:45:00+00:00,-60,0.1962,-0.1962,shifted_+24h
1,2026-02-03T18:45:00+00:00,-55,0.0916,0.0916,shifted_+24h
1,2026-02-03T18:45:00+00:00,-50,0.0916,-0.0916,shifted_+24h
1,2026-02-03T18:45:00+00:00,-45,0.0719,-0.0719,shifted_+24h
1,2026-02-03T18:45:00+00:00,-40,0.3793,-0.3793,shifted_+24h
1,2026-02-03T18:45:00+00:00,-35,0.1831,-0.1831,shifted_+24h
1,2026-02-03T18:45:00+00:00,-30,0.1831,-0.1831,shifted_+24h
1,2026-02-03T18:45:00+00:00,-25,0.3139,-0.3139,shifted_+24h
1,2026-02-03T18:45:00+00:00,-20,0.484,-0.484,shifted_+24h
1,2026-02-03T18:45:00+00:00,-15,0.3008,-0.3008,shifted_+24h
1,2026-02-03T18:45:00+00:00,-10,0.0131,0.0131,shifted_+24h
1,2026-02-03T18:45:00+00:00,-5,0.1177,0.1177,shifted_+24h
1,2026-02-03T18:45:00+00:00,0,0.0,0.0,shifted_+24h
1,2026-02-03T18:45:00+00:00,5,0.0785,-0.0785,shifted_+24h
1,2026-02-03T18:45:00+00:00,10,0.1962,-0.1962,shifted_+24h
1,2026-02-03T18:45:00+00:00,15,0.5363,-0.5363,shifted_+24h
1,2026-02-03T18:45:00+00:00,20,0.7194,-0.7194,shifted_+24h
1,2026-02-03T18:45:00+00:00,25,0.2093,-0.2093,shifted_+24h
1,2026-02-03T18:45:00+00:00,30,0.0523,-0.0523,shifted_+24h
1,2026-02-03T18:45:00+00:00,35,0.0785,0.0785,shifted_+24h
1,2026-02-03T18:45:00+00:00,40,0.0523,-0.0523,shifted_+24h
1,2026-02-03T18:45:00+00:00,45,0.1256,0.1256,shifted_+24h
1,2026-02-03T18:45:00+00:00,50,0.3532,0.3532,shifted_+24h
1,2026-02-03T18:45:00+00:00,55,0.3924,0.3924,shifted_+24h
1,2026-02-03T18:45:00+00:00,60,0.2616,0.2616,shifted_+24h
1,2026-02-03T18:45:00+00:00,65,0.2093,0.2093,shifted_+24h
1,2026-02-03T18:45:00+00:00,70,0.4186,0.4186,shifted_+24h
1,2026-02-03T18:45:00+00:00,75,0.5494,0.5494,shifted_+24h
1,2026-02-03T18:45:00+00:00,80,0.5101,0.5101,shifted_+24h
1,2026-02-03T18:45:00+00:00,85,0.6148,0.6148,shifted_+24h
1,2026-02-03T18:45:00+00:00,90,0.7718,0.7718,shifted_+24h
1,2026-02-03T18:45:00+00:00,95,1.0464,1.0464,shifted_+24h
1,2026-02-03T18:45:00+00:00,100,0.9745,0.9745,shifted_+24h
1,2026-02-03T18:45:00+00:00,105,1.1642,1.1642,shifted_+24h
1,2026-02-03T18:45:00+00:00,110,1.1772,1.1772,shifted_+24h
1,2026-02-03T18:45:00+00:00,115,1.2296,1.2296,shifted_+24h
1,2026-02-03T18:45:00+00:00,120,1.2688,1.2688,shifted_+24h
1,2026-02-03T18:45:00+00:00,125,1.465,1.465,shifted_+24h
1,2026-02-03T18:45:00+00:00,130,1.3407,1.3407,shifted_+24h
1,2026-02-03T18:45:00+00:00,135,1.3015,1.3015,shifted_+24h
1,2026-02-03T18:45:00+00:00,140,1.3844,1.3844,shifted_+24h
1,2026-02-03T18:45:00+00:00,145,1.3224,1.3224,shifted_+24h
1,2026-02-03T18:45:00+00:00,150,1.1642,1.1642,shifted_+24h
1,2026-02-03T18:45:00+00:00,155,1.1669,1.1669,shifted_+24h
1,2026-02-03T18:45:00+00:00,160,1.1838,1.1838,shifted_+24h
1,2026-02-03T18:45:00+00:00,165,1.1576,1.1576,shifted_+24h
1,2026-02-03T18:45:00+00:00,170,1.138,1.138,shifted_+24h
1,2026-02-03T18:45:00+00:00,175,0.9026,0.9026,shifted_+24h
1,2026-02-03T18:45:00+00:00,180,0.8568,0.8568,shifted_+24h
2,2026-02-03T18:45:00+00:00,-180,0.484,-0.484,shifted_+24h
