topic,asset,signal,window,mean,p,n,p_fdr,p_fdr_trim
energy_oil,VXX,vpin_z,pre,-0.05444967197909699,0.5688,150,0.6207070835992341,0.6503831494483451
energy_oil,VXX,vpin_z,post,-0.020486206706326074,0.8524,150,0.8823268765133172,0.897710599078341
energy_oil,SPY,logret,pre,-2.043819078405856e-05,0.1688,140,0.22101684532924964,0.2614565217391305
energy_oil,SPY,logret,post,-2.858610800759409e-06,0.9544,140,0.961711255156158,0.9654090505767525
energy_oil,SPY,vol_z,pre,-0.15951321002939506,0.0008,140,0.001624703087885986,0.002923076923076923
energy_oil,SPY,vol_z,post,0.256313157315473,0.102,140,0.14123076923076922,0.17485714285714285
energy_oil,SPY,dvol_z,pre,-0.16000085659772895,0.0004,140,0.0008571428571428572,0.0016703296703296704
energy_oil,SPY,dvol_z,post,0.258243353518227,0.0956,140,0.13377741407528643,0.16715337423312884
energy_oil,SPY,signed_vol_tick,pre,-335112.47142857144,0.0408,140,0.061039370078740156,0.08103135888501742
energy_oil,SPY,signed_vol_tick,post,1726644.2928571429,0.0184,140,0.029405607476635513,0.04153663366336634
energy_oil,SPY,OFI_bvc,pre,-0.00921960760152418,0.3768,140,0.43861674608577267,0.4778109010011124
energy_oil,SPY,OFI_bvc,post,-0.023669436385343846,0.0132,140,0.021850919651500482,0.03215384615384615
energy_oil,SPY,vpin_z,pre,-0.25458764924159877,0.0008,140,0.001624703087885986,0.002923076923076923
energy_oil,SPY,vpin_z,post,-0.12008025589998295,0.1844,140,0.23960790273556232,0.28179088471849867
energy_oil,QQQ,logret,pre,-3.6933607380032595e-05,0.02,139,0.031608133086876156,0.044186046511627906
energy_oil,QQQ,logret,post,-3.9381701792980785e-05,0.5012,139,0.5594334203655352,0.5937943925233645
energy_oil,QQQ,vol_z,pre,-0.09080209077530049,0.0016,139,0.0030915254237288137,0.005317784256559767
energy_oil,QQQ,vol_z,post,-0.06457008599950721,0.0652,139,0.0944047417442845,0.12164975450081832
energy_oil,QQQ,dvol_z,pre,-0.09111638323774401,0.0008,139,0.001624703087885986,0.002923076923076923
energy_oil,QQQ,dvol_z,post,-0.06460413608499611,0.0656,139,0.0949035532994924,0.12219607843137256
energy_oil,QQQ,signed_vol_tick,pre,341451.2661870504,0.432,139,0.49084385382059803,0.5267165775401069
energy_oil,QQQ,signed_vol_tick,post,1958191.0791366906,0.0036,139,0.006647948164146868,0.010914893617021276
energy_oil,QQQ,OFI_bvc,pre,-0.01133161440753184,0.3704,139,0.4332311901504788,0.47338116591928253
energy_oil,QQQ,OFI_bvc,post,-0.014968588832846502,0.0048,139,0.008567849686847597,0.013748743718592964
energy_oil,QQQ,vpin_z,pre,-0.13274357875032974,0.1592,139,0.21152447552447554,0.2531213389121339
energy_oil,QQQ,vpin_z,post,-0.10796461922053567,0.2876,139,0.3510321199143469,0.3945415162454874
energy_oil,XLE,logret,pre,1.9887863314533967e-05,0.2604,165,0.3236075581395349,0.3683076923076924
energy_oil,XLE,logret,post,0.00024116551710178058,0.0108,165,0.018285148514851485,0.02748214285714286
energy_oil,XLE,vol_z,pre,0.20882899758448106,0.0136,165,0.02244787644787645,0.0329171974522293
energy_oil,XLE,vol_z,post,0.04102923451515795,0.6944,165,0.7398280373831776,0.7648463768115942
energy_oil,XLE,dvol_z,pre,0.21004116041440132,0.0108,165,0.018285148514851485,0.02748214285714286
energy_oil,XLE,dvol_z,post,0.03901004508921748,0.6968,165,0.7419227895392279,0.7667490347490348
energy_oil,XLE,signed_vol_tick,pre,125817.60606060606,0.2064,165,0.26319463087248324,0.3051828793774319
energy_oil,XLE,signed_vol_tick,post,-1081614.084848485,0.0252,165,0.03913896457765668,0.05379775280898877
energy_oil,XLE,OFI_bvc,pre,0.048342476216793065,1.7301415869566296e-12,165,6.530998043478668e-12,7.305042256039103e-11
energy_oil,XLE,OFI_bvc,post,0.03997239418493377,4.1991043491761834e-06,165,1.1219481932955115e-05,3.324290943097812e-05
energy_oil,XLE,vpin_z,pre,-0.5937454683577623,5.719437251475583e-14,165,2.2431737844090014e-13,3.835387333342449e-12
energy_oil,XLE,vpin_z,post,-0.7340135787858948,9.10707463566751e-13,165,3.499572500447515e-12,4.5631040976914625e-11
energy_oil,USO,logret,pre,-0.00014212520378430285,0.00020554447352930647,147,0.0004795102997750533,0.0010650940901064062
energy_oil,USO,logret,post,-0.000363718548594597,0.2632,147,0.3261391304347826,0.3704296296296296
energy_oil,USO,vol_z,pre,-0.20806885373043302,3.022160387432387e-12,147,1.1259028894355951e-11,1.0766446380227878e-10
energy_oil,USO,vol_z,post,0.073630793238321,0.5148,147,0.5716285714285715,0.6050226804123712
energy_oil,USO,dvol_z,pre,-0.20809364379565776,1.9937773756185777e-12,147,7.493097389687403e-12,8.117522172161352e-11
energy_oil,USO,dvol_z,post,0.05437786927018844,0.604,147,0.6545247148288973,0.6830952380952381
energy_oil,USO,signed_vol_tick,pre,-69786.80952380953,0.0208,147,0.03275138121546961,0.0456
energy_oil,USO,signed_vol_tick,post,-117041.3469387755,0.3564,147,0.4210683229813665,0.4627440273037543
energy_oil,USO,OFI_bvc,pre,-0.022252927976602957,0.0236,147,0.03675409836065574,0.05057142857142857
energy_oil,USO,OFI_bvc,post,-0.006788437568449517,0.3568,147,0.4210683229813665,0.4627440273037543
energy_oil,USO,vpin_z,pre,0.37985269157759377,1.4814163982692064e-06,147,4.072704246045567e-06,1.3091586775402288e-05
energy_oil,USO,vpin_z,post,0.30994971733189214,0.0044,147,0.007928345626975765,0.01279591836734694
energy_oil,GLD,logret,pre,-9.041891569755402e-05,0.0508,137,0.07495081967213114,0.09815593220338983
energy_oil,GLD,logret,post,-0.0017751312828636482,1.0494464704444666e-06,137,2.917973112943151e-06,9.648136905699129e-06
energy_oil,GLD,vol_z,pre,-0.09754960122365978,0.1024,137,0.14166990291262138,0.17527927927927928
energy_oil,GLD,vol_z,post,-0.1330080348856875,0.076,137,0.10930193439865434,0.13996768982229402
energy_oil,GLD,dvol_z,pre,-0.09931861905170522,0.0848,137,0.12023880597014926,0.152
energy_oil,GLD,dvol_z,post,-0.15813382811797314,0.0188,137,0.029988805970149256,0.04235573122529645
energy_oil,GLD,signed_vol_tick,pre,-51297.09489051095,0.2232,137,0.28292957746478875,0.3266341463414634
energy_oil,GLD,signed_vol_tick,post,-1146230.4452554744,0.0032,137,0.0059672846237731735,0.00991304347826087
energy_oil,GLD,OFI_bvc,pre,-0.013126312599377283,0.048,137,0.07106493506493507,0.09337883959044369
energy_oil,GLD,OFI_bvc,post,-0.028411307746535497,0.00020734085101785127,137,0.0004830420371124328,0.0010695410414495495
energy_oil,GLD,vpin_z,pre,-0.5003182918878425,2.7962340413771034e-12,137,1.0440087796407962e-11,1.0282925184419026e-10
energy_oil,GLD,vpin_z,post,-0.5311932817691445,1.8129105533461886e-08,137,5.7945365349943596e-08,2.792862203803588e-07
energy_oil,UUP,logret,pre,2.706096235162074e-05,0.01,134,0.017048853439680958,0.025850340136054424
energy_oil,UUP,logret,post,0.00019811519650053992,1.4197426524671335e-05,134,3.684005972259178e-05,0.00010243712808940078
energy_oil,UUP,vol_z,pre,-0.07658738147807415,0.1888,134,0.2447672479150872,0.28735914552736985
energy_oil,UUP,vol_z,post,0.5373868471465438,0.0084,134,0.01452376137512639,0.02237383177570093
energy_oil,UUP,dvol_z,pre,-0.07591164968216126,0.2068,134,0.2635081967213115,0.3053782383419689
energy_oil,UUP,dvol_z,post,0.5433736269572634,0.0084,134,0.01452376137512639,0.02237383177570093
energy_oil,UUP,signed_vol_tick,pre,7427.619402985075,0.3624,134,0.4264996558843771,0.4678776896942243
energy_oil,UUP,signed_vol_tick,post,94181.57462686567,0.006,134,0.010599173553719008,0.016764705882352942
energy_oil,UUP,OFI_bvc,pre,0.021077078939544146,0.0008,134,0.001624703087885986,0.002923076923076923
energy_oil,UUP,OFI_bvc,post,0.021199485274040274,0.002,134,0.003825503355704698,0.006514285714285715
energy_oil,UUP,vpin_z,pre,0.4600204505810554,3.6101953297112956e-08,134,1.1390099656469218e-07,5.344964514118022e-07
energy_oil,UUP,vpin_z,post,0.6957829043263678,7.031525463525633e-07,134,1.984143323866144e-06,6.851229938819848e-06
energy_oil,XLF,logret,pre,7.494089718363696e-06,0.4964,158,0.5555261780104712,0.590705636743215
energy_oil,XLF,logret,post,-8.179748640824682e-06,0.8808,158,0.9010974297668859,0.9111731640979148
energy_oil,XLF,vol_z,pre,-0.0267473786902596,0.6428,158,0.6913132075471699,0.7184235294117647
energy_oil,XLF,vol_z,post,0.18391856951676805,0.2052,158,0.2618597014925373,0.3038025974025974
energy_oil,XLF,dvol_z,pre,-0.027184065428969232,0.6352,158,0.6844310018903592,0.712023598820059
energy_oil,XLF,dvol_z,post,0.18639223072855968,0.1896,158,0.2454322482967449,0.28780825565912116
energy_oil,XLF,signed_vol_tick,pre,63630.56329113924,0.4104,158,0.4706800804828974,0.5079869706840391
energy_oil,XLF,signed_vol_tick,post,696797.1518987342,0.1188,158,0.1629093825180433,0.2000472673559823
energy_oil,XLF,OFI_bvc,pre,0.010341208512995938,0.0836,158,0.11883291770573565,0.1505592417061611
energy_oil,XLF,OFI_bvc,post,-0.03876875693676163,0.0004691680178628088,158,0.0009991000131325067,0.0019239264041856188
energy_oil,XLF,vpin_z,pre,-0.45837907540442396,9.254718311589812e-10,158,3.1587960704228696e-09,1.953773865780071e-08
energy_oil,XLF,vpin_z,post,-0.4238183512144693,7.437883187511793e-07,158,2.091904646487692e-06,7.125367087196171e-06
energy_oil,XLK,logret,pre,2.243143428887809e-06,0.9044,141,0.92055,0.9288280828082809
energy_oil,XLK,logret,post,-9.228148526710609e-05,0.2176,141,0.27603560830860535,0.3188483290488432
energy_oil,XLK,vol_z,pre,-0.15060640197128813,0.0128,141,0.02129182879377432,0.03144827586206897
energy_oil,XLK,vol_z,post,0.10382520071562354,0.4088,141,0.46947481531229013,0.507107725788901
energy_oil,XLK,dvol_z,pre,-0.15240964388573727,0.0108,141,0.018285148514851485,0.02748214285714286
energy_oil,XLK,dvol_z,post,0.10212510308803673,0.4152,141,0.47554722036168795,0.5128147345612135
energy_oil,XLK,signed_vol_tick,pre,-143808.95035460993,0.0008,141,0.001624703087885986,0.002923076923076923
energy_oil,XLK,signed_vol_tick,post,-466613.2978723404,0.0004,141,0.0008571428571428572,0.0016703296703296704
energy_oil,XLK,OFI_bvc,pre,-0.030457394114983802,0.0004,141,0.0008571428571428572,0.0016703296703296704
energy_oil,XLK,OFI_bvc,post,-0.02037656672152813,0.0002410683903590803,141,0.0005548141958466047,0.001200078449822496
energy_oil,XLK,vpin_z,pre,-0.5556814362311592,3.9752340700709775e-12,141,1.477750056482907e-11,1.3732626787517922e-10
energy_oil,XLK,vpin_z,post,-0.570980735186567,3.1545134498827526e-11,141,1.1600468815697865e-10,9.989292591295382e-10
energy_oil,TSLA,logret,pre,-4.5147482843550156e-05,0.0996,119,0.13813138686131388,0.1712579185520362
energy_oil,TSLA,logret,post,-0.00028400899445561495,0.0076,119,0.013234215885947047,0.020579572446555817
energy_oil,TSLA,vol_z,pre,-0.29227162812356655,6.22840554717365e-08,119,1.9364679064848987e-07,8.554677498527663e-07
energy_oil,TSLA,vol_z,post,-0.32517975578020786,3.693889924565227e-10,119,1.2786542046571938e-09,8.422069028008717e-09
energy_oil,TSLA,dvol_z,pre,-0.29165594811361795,6.839398218012359e-08,119,2.1187266218842634e-07,9.172839962981281e-07
energy_oil,TSLA,dvol_z,post,-0.3248088826312475,3.959593087522928e-10,119,1.3678594302351933e-09,8.850855136815956e-09
energy_oil,TSLA,signed_vol_tick,pre,616879.3445378151,0.0032,119,0.0059672846237731735,0.00991304347826087
energy_oil,TSLA,signed_vol_tick,post,493772.7478991597,0.0324,119,0.04937967914438502,0.06679204339963833
energy_oil,TSLA,OFI_bvc,pre,-0.04178311478532315,7.560704092980659e-07,119,2.122956321674372e-06,7.182668888331627e-06
energy_oil,TSLA,OFI_bvc,post,-0.011698349193186708,0.0236,119,0.03675409836065574,0.05057142857142857
energy_oil,TSLA,vpin_z,pre,-0.6308081643037475,1.543223435913769e-17,119,6.483813453102076e-17,1.9547496854907738e-15
energy_oil,TSLA,vpin_z,post,-0.6399994957751352,3.6937487801821658e-09,119,1.2217234843542559e-08,6.683926364139157e-08
energy_oil,NVDA,logret,pre,-7.060537513309876e-05,0.0004,140,0.0008571428571428572,0.0016703296703296704
energy_oil,NVDA,logret,post,-8.530952320102804e-05,0.4008,140,0.4621496965610249,0.5004512595837897
energy_oil,NVDA,vol_z,pre,-0.16772825480318101,0.0008,140,0.001624703087885986,0.002923076923076923
energy_oil,NVDA,vol_z,post,0.2388647917715158,0.1292,140,0.1752038065027756,0.21315195369030393
energy_oil,NVDA,dvol_z,pre,-0.16712575760669338,0.0004,140,0.0008571428571428572,0.0016703296703296704
energy_oil,NVDA,dvol_z,post,0.2372198254343434,0.136,140,0.18355169692186268,0.22243902439024393
energy_oil,NVDA,signed_vol_tick,pre,-288838.78571428574,0.1684,140,0.22066206896551724,0.26119183673469387
energy_oil,NVDA,signed_vol_tick,post,-2988458.6142857145,0.0016,140,0.0030915254237288137,0.005317784256559767
energy_oil,NVDA,OFI_bvc,pre,-0.030754264943869326,0.0012,140,0.0023889800353631948,0.004248724327902659
energy_oil,NVDA,OFI_bvc,post,-0.026145502223136732,0.0004,140,0.0008571428571428572,0.0016703296703296704
energy_oil,NVDA,vpin_z,pre,-0.1483288372002623,0.0376,140,0.05659859154929578,0.07559788359788361
energy_oil,NVDA,vpin_z,post,0.06933822405803627,0.4228,140,0.48263551401869165,0.5193879310344828
energy_oil,MSFT,logret,pre,-9.764895913676546e-05,0.00018808017675073506,139,0.00044057137293665335,0.000988070974635198
energy_oil,MSFT,logret,post,-0.0001480086213151595,0.1288,139,0.17479999999999998,0.2128
energy_oil,MSFT,vol_z,pre,-0.15665627697552223,0.0005755571888360854,139,0.001216567111136843,0.002310335194623723
energy_oil,MSFT,vol_z,post,0.0524126848228131,0.5124,139,0.569703511053316,0.6032941176470588
energy_oil,MSFT,dvol_z,pre,-0.15720519560438173,0.0005657775023466122,139,0.0011988593915894757,0.0022871856477841767
energy_oil,MSFT,dvol_z,post,0.04946424807862664,0.544,139,0.597456647398844,0.6283282674772037
energy_oil,MSFT,signed_vol_tick,pre,-631949.6618705036,3.0164549578292395e-05,139,7.596668597773194e-05,0.00019835004946420188
energy_oil,MSFT,signed_vol_tick,post,-631008.5539568345,0.004,139,0.0072921108742004265,0.011906005221932116
energy_oil,MSFT,OFI_bvc,pre,-0.025212221759970434,0.0036,139,0.006647948164146868,0.010914893617021276
energy_oil,MSFT,OFI_bvc,post,-0.004434810507202402,0.5912,139,0.6426904005085823,0.6719521435692921
energy_oil,MSFT,vpin_z,pre,-0.3373202898524377,1.5894260350928728e-07,139,4.7268148174066307e-07,1.8874434166727865e-06
energy_oil,MSFT,vpin_z,post,-0.15099675886460245,0.0932,139,0.1308472906403941,0.16396296296296298
energy_oil,AAPL,logret,pre,7.687667786104724e-05,0.014,141,0.02295302013422819,0.033389121338912135
energy_oil,AAPL,logret,post,-4.6799669178111385e-05,0.2424,141,0.30411151870873077,0.348469104665826
energy_oil,AAPL,vol_z,pre,0.14877366572331674,0.0644,141,0.09332542372881356,0.12035409836065573
energy_oil,AAPL,vol_z,post,-0.3301562863684473,1.4144266411643623e-21,141,6.348214058769185e-21,2.0155579636592164e-19
energy_oil,AAPL,dvol_z,pre,0.15222011482501324,0.0508,141,0.07495081967213114,0.09815593220338983
energy_oil,AAPL,dvol_z,post,-0.330461156940408,1.2233861749120451e-21,141,5.519763480473871e-21,1.992371770571045e-19
energy_oil,AAPL,signed_vol_tick,pre,1177982.070921986,2.6943401263436536e-07,141,7.848929499229383e-07,2.9534112923382358e-06
energy_oil,AAPL,signed_vol_tick,post,-166087.37588652482,0.0636,141,0.09224427480916031,0.11905418719211823
energy_oil,AAPL,OFI_bvc,pre,0.052331882742838155,4.217796263562135e-07,141,1.2183161504546032e-06,4.4937268602437705e-06
energy_oil,AAPL,OFI_bvc,post,-0.00021967309436853055,0.9384,141,0.9472632821723731,0.9517580071174377
energy_oil,AAPL,vpin_z,pre,0.07253634151710801,0.3744,141,0.4370129692832765,0.47688938547486037
energy_oil,AAPL,vpin_z,post,0.3220522680935581,0.0032,141,0.0059672846237731735,0.00991304347826087
energy_oil,META,logret,pre,-0.00013299331827773523,1.1453881492733499e-09,133,3.886138363606009e-09,2.331683018163605e-08
energy_oil,META,logret,post,-0.00042332968433190816,0.00017122984743299063,133,0.0004033099712264655,0.000916441436965302
energy_oil,META,vol_z,pre,-0.18453790419392066,7.599183841448034e-05,133,0.00018484501235954676,0.00044654997831189473
energy_oil,META,vol_z,post,0.058299390049051866,0.4024,133,0.4636819407008086,0.5018993435448578
energy_oil,META,dvol_z,pre,-0.18793057850437075,4.953356708404576e-05,133,0.00012257944965805826,0.0003068927525859357
energy_oil,META,dvol_z,post,0.052017894706685996,0.4896,133,0.5493543307086615,0.5850566037735849
energy_oil,META,signed_vol_tick,pre,120930.94736842105,0.0008,133,0.001624703087885986,0.002923076923076923
energy_oil,META,signed_vol_tick,post,-97410.8947368421,0.0272,133,0.041864986498649864,0.056999999999999995
energy_oil,META,OFI_bvc,pre,-0.035572294006460135,1.4741164634668e-08,133,4.747154712859187e-08,2.3340177338224335e-07
energy_oil,META,OFI_bvc,post,-0.006611531136647298,0.3364,133,0.4011464435146443,0.4438611111111111
energy_oil,META,vpin_z,pre,-0.3215833092585903,4.1624138415977946e-05,133,0.00010330519113399462,0.00025929791144379703
energy_oil,META,vpin_z,post,-0.06377847421094328,0.5004,133,0.5589052906596995,0.5936066597294484
energy_oil,XOM,logret,pre,-6.131290006090487e-05,0.0008,167,0.001624703087885986,0.002923076923076923
energy_oil,XOM,logret,post,0.00037665451214875236,6.12881309515475e-05,167,0.00015036255943636474,0.00036772878570928496
energy_oil,XOM,vol_z,pre,0.1667561480579256,0.018,167,0.028847235238987814,0.040876494023904385
energy_oil,XOM,vol_z,post,0.22138249838831905,0.0608,167,0.08840816326530612,0.11437623762376237
energy_oil,XOM,dvol_z,pre,0.16608866633360486,0.0204,167,0.03218081180811808,0.0448957528957529
energy_oil,XOM,dvol_z,post,0.2211385097480993,0.0572,167,0.08352860802732708,0.1084991680532446
energy_oil,XOM,signed_vol_tick,pre,342721.6886227545,1.8357668877219922e-05,167,4.7347753160451905e-05,0.00012937822262773692
energy_oil,XOM,signed_vol_tick,post,554451.9880239521,0.0012,167,0.0023889800353631948,0.004248724327902659
energy_oil,XOM,OFI_bvc,pre,0.0327733431756597,0.0004,167,0.0008571428571428572,0.0016703296703296704
energy_oil,XOM,OFI_bvc,post,0.0412558044340217,4.83344736655078e-07,167,1.393793422732181e-06,5.101972220248045e-06
energy_oil,XOM,vpin_z,pre,-0.4025447657901865,5.599172485444832e-07,167,1.5931089767239038e-06,5.699157708399204e-06
energy_oil,XOM,vpin_z,post,-0.4520657229034211,2.4836440878155815e-06,167,6.7199863768427924e-06,2.0517059855867848e-05
energy_oil,CVX,logret,pre,-4.9661001544845995e-05,0.0016,166,0.0030915254237288137,0.005317784256559767
energy_oil,CVX,logret,post,0.00016834182089209114,0.0476,166,0.0705949696444059,0.09291780821917808
energy_oil,CVX,vol_z,pre,0.3158528030211784,0.00023491184662791917,166,0.0005421042614490442,0.0011797335028891093
energy_oil,CVX,vol_z,post,-0.021772954114152615,0.8416,166,0.87326213592233,0.8900037105751392
energy_oil,CVX,dvol_z,pre,0.3158196796004646,0.00023457458637789986,166,0.0005420574901435254,0.0011797335028891093
energy_oil,CVX,dvol_z,post,-0.017435651479437545,0.8796,166,0.9006682634730538,0.9111731640979148
energy_oil,CVX,signed_vol_tick,pre,164869.39156626505,4.3491162021760357e-08,166,1.364585083618536e-07,6.275939836051495e-07
energy_oil,CVX,signed_vol_tick,post,266051.3915662651,0.0004,166,0.0008571428571428572,0.0016703296703296704
energy_oil,CVX,OFI_bvc,pre,0.03839707293854935,2.105671743174743e-09,166,7.018905810582476e-09,3.935189815113454e-08
energy_oil,CVX,OFI_bvc,post,0.03460492514201823,2.283317685320012e-07,166,6.674313234012343e-07,2.55194329535766e-06
energy_oil,CVX,vpin_z,pre,-0.25907086680976654,0.0008,166,0.001624703087885986,0.002923076923076923
energy_oil,CVX,vpin_z,post,-0.044429157730644014,0.6392,166,0.6878741346758968,0.7151010794896958
energy_oil,JPM,logret,pre,8.730869490720478e-06,0.6836,158,0.7305974999999999,0.7566058252427185
energy_oil,JPM,logret,post,-0.00016985562245416157,0.0036,158,0.006647948164146868,0.010914893617021276
energy_oil,JPM,vol_z,pre,0.12212829359120589,0.0848,158,0.12023880597014926,0.152
energy_oil,JPM,vol_z,post,0.321313520305148,0.0352,158,0.05312621359223301,0.07114893617021277
energy_oil,JPM,dvol_z,pre,0.1230619855841148,0.0824,158,0.11732223147377185,0.14886846275752774
energy_oil,JPM,dvol_z,post,0.32544877589304866,0.0352,158,0.05312621359223301,0.07114893617021277
energy_oil,JPM,signed_vol_tick,pre,45416.42405063291,0.09,158,0.12698019801980198,0.15981308411214953
energy_oil,JPM,signed_vol_tick,post,244746.15189873418,0.0032,158,0.0059672846237731735,0.00991304347826087
energy_oil,JPM,OFI_bvc,pre,0.03885021834803788,7.778819983511055e-09,158,2.5240573381032074e-08,1.2851963451018265e-07
energy_oil,JPM,OFI_bvc,post,-0.036017405467940376,0.000131119379399957,158,0.00031140852607489783,0.000722106727130198
energy_oil,JPM,vpin_z,pre,-0.5287613465133035,9.48076847414362e-13,158,3.6268711612495725e-12,4.5631040976914625e-11
energy_oil,JPM,vpin_z,post,-0.4959767788209156,2.7393009944084687e-08,158,8.706700186688627e-08,4.1637375115008727e-07
energy_oil,GS,logret,pre,-6.362452740034338e-05,0.0116,153,0.0194852652259332,0.02906373626373626
energy_oil,GS,logret,post,-0.00045127335332035266,2.460508179048954e-06,153,6.667938171432189e-06,2.0474301635881807e-05
energy_oil,GS,vol_z,pre,0.01606305526043112,0.7812,153,0.8185367647058824,0.8385762711864406
energy_oil,GS,vol_z,post,0.23854895328823,0.0796,153,0.11390460251046026,0.1451904
energy_oil,GS,dvol_z,pre,0.01226322859769587,0.8148,153,0.8495780487804878,0.8681046728971962
energy_oil,GS,dvol_z,post,0.23097381999338357,0.0816,153,0.11637698081734779,0.1478918918918919
energy_oil,GS,signed_vol_tick,pre,-19324.522875816994,0.0032,153,0.0059672846237731735,0.00991304347826087
energy_oil,GS,signed_vol_tick,post,6495.941176470588,0.6896,153,0.7351720698254364,0.760294003868472
energy_oil,GS,OFI_bvc,pre,-0.037859196724417316,9.980166123917439e-08,153,3.025901431187734e-07,1.2502625693698768e-06
energy_oil,GS,OFI_bvc,post,-0.06516724191124228,2.0884397930876366e-05,153,5.3461557577542794e-05,0.00014606266037545435
energy_oil,GS,vpin_z,pre,-0.5214131787441203,1.4416320536206074e-08,153,4.651303418285356e-08,2.3147331565175948e-07
energy_oil,GS,vpin_z,post,-0.4083886022200389,2.6950070167903573e-05,153,6.847640414133003e-05,0.00018287547613934566
market_economy,DJT,logret,pre,7.04463718380161e-05,0.19,164,0.24576399394856277,0.288031914893617
market_economy,DJT,logret,post,-0.000518374102176887,0.0184,164,0.029405607476635513,0.04153663366336634
market_economy,DJT,vol_z,pre,0.050432846586215246,0.3556,164,0.4208138408304498,0.4627440273037543
market_economy,DJT,vol_z,post,0.08442531050983242,0.5156,164,0.572145360155743,0.6053388259526261
market_economy,DJT,dvol_z,pre,0.045919755198704296,0.4104,164,0.4706800804828974,0.5079869706840391
market_economy,DJT,dvol_z,post,0.05796544762772455,0.6152,164,0.6653965844402276,0.6936973293768546
market_economy,DJT,signed_vol_tick,pre,-41557.42682926829,3.0141899984049083e-13,164,1.1714238402891802e-12,1.7180882990907978e-11
market_economy,DJT,signed_vol_tick,post,-57883.58536585366,0.014,164,0.02295302013422819,0.033389121338912135
market_economy,DJT,OFI_bvc,pre,-0.022891721455110637,0.0008,164,0.001624703087885986,0.002923076923076923
market_economy,DJT,OFI_bvc,post,-0.026306820467672996,0.00044896317020916217,164,0.000958460700446526,0.0018544130943421915
market_economy,DJT,vpin_z,pre,0.019842734277007976,0.84,164,0.8721311475409835,0.8891364902506963
market_economy,DJT,vpin_z,post,0.09398453779959133,0.34,164,0.40431154381084844,0.44654377880184337
market_economy,VXX,logret,pre,-0.0003135521220122522,2.398738588029775e-05,155,6.122153709747635e-05,0.00016573102971842083
market_economy,VXX,logret,post,-0.0001498344668889203,0.5108,155,0.5686640625,0.602807453416149
market_economy,VXX,vol_z,pre,-0.16724341227109923,0.0002829977996718038,155,0.0006469602104796585,0.0013787072291703262
market_economy,VXX,vol_z,post,0.0016863622991823742,0.9268,155,0.9383232682060391,0.9441930294906166
market_economy,VXX,dvol_z,pre,-0.1680427236926244,0.00023090376889360134,155,0.0005342969483194294,0.0011699124290609135
market_economy,VXX,dvol_z,post,-0.015778619809072112,0.8908,155,0.908737030411449,0.9177669376693767
market_economy,VXX,signed_vol_tick,pre,30266.45806451613,0.0664,155,0.09581772151898733,0.12308292682926829
market_economy,VXX,signed_vol_tick,post,-99518.13548387097,0.1616,155,0.2137169373549884,0.254804979253112
market_economy,VXX,OFI_bvc,pre,-0.0022780519115782813,0.7728,155,0.8122237246465889,0.8334834437086094
market_economy,VXX,OFI_bvc,post,0.02422112340291554,0.0056,155,0.009954261954261955,0.015880597014925373
market_economy,VXX,vpin_z,pre,-0.0761562189643116,0.398,155,0.46016227180527386,0.4991419141914192
market_economy,VXX,vpin_z,post,-0.05440264939561205,0.5672,155,0.6197520766773164,0.6498572864321609
market_economy,SPY,logret,pre,-1.688815534568227e-05,0.2396,144,0.3010404114621602,0.34531479140328697
market_economy,SPY,logret,post,2.011996979265655e-05,0.618,144,0.6680025284450063,0.6961660079051383
market_economy,SPY,vol_z,pre,-0.17062378499739864,0.0005486474794140629,144,0.001164003957565816,0.0022258296317865895
market_economy,SPY,vol_z,post,0.22279480335590224,0.1164,144,0.15987469879518074,0.19658666666666666
market_economy,SPY,dvol_z,pre,-0.17093925246940636,0.0005309849280032738,144,0.0011279307166280723,0.0021618672068704717
market_economy,SPY,dvol_z,post,0.22497187827049098,0.1388,144,0.18688818897637796,0.2260457142857143
market_economy,SPY,signed_vol_tick,pre,-340629.2291666667,0.0124,144,0.020767874632713026,0.030932166301969363
market_economy,SPY,signed_vol_tick,post,1826841.5347222222,0.0048,144,0.008567849686847597,0.013748743718592964
market_economy,SPY,OFI_bvc,pre,-0.009211531657199573,0.3576,144,0.4217213793103448,0.4632545454545454
market_economy,SPY,OFI_bvc,post,-0.016530958945690025,0.0564,144,0.08243076923076924,0.10715999999999999
market_economy,SPY,vpin_z,pre,-0.18260261205662748,0.0164,144,0.02650661625708885,0.03792292089249493
market_economy,SPY,vpin_z,post,-0.06179551890470797,0.4996,144,0.5583764705882354,0.593275
market_economy,QQQ,logret,pre,-3.656845323715459e-05,0.02,143,0.031608133086876156,0.044186046511627906
market_economy,QQQ,logret,post,-1.17507587217061e-05,0.7896,143,0.8263255813953487,0.846
market_economy,QQQ,vol_z,pre,-0.07550597699706593,0.0008,143,0.001624703087885986,0.002923076923076923
market_economy,QQQ,vol_z,post,-0.029009986382816363,0.4208,143,0.48067334669338674,0.5174886731391586
market_economy,QQQ,dvol_z,pre,-0.07550696137217022,0.0028,143,0.005273127753303965,0.00881767955801105
market_economy,QQQ,dvol_z,post,-0.028926994256595662,0.43,143,0.48889627659574464,0.5248394004282655
market_economy,QQQ,signed_vol_tick,pre,-57823.405594405594,0.8728,143,0.8974672279013831,0.9099178082191781
market_economy,QQQ,signed_vol_tick,post,2039286.6293706293,0.0008,143,0.001624703087885986,0.002923076923076923
